scenario,model,step,protection_share,capability,output_proxy
unconditional_protection,endogenous,41,0.9883210633095313,0.09299823437369246,0.4185539690387973
unconditional_protection,endogenous,42,0.9884030800845772,0.08815027862989169,0.4185248908701992
unconditional_protection,endogenous,43,0.98846252429816,0.08393142976221994,0.41849613744129505
unconditional_protection,endogenous,44,0.9884896035251071,0.07919198428578716,0.41845052892589024
unconditional_protection,endogenous,45,0.9885342176533796,0.0752931146029196,0.41842104142251046
unconditional_protection,endogenous,46,0.9885665890660505,0.07146209411971292,0.41838872436979935
unconditional_protection,endogenous,47,0.9886135310378911,0.06755435636562322,0.4183606882581606
unconditional_protection,endogenous,48,0.9886685832932801,0.06439224761416498,0.4183443102513811
unconditional_protection,endogenous,49,0.9887040210375747,0.06117737658914405,0.41832090117788395
unconditional_protection,endogenous,50,0.9887499890836303,0.05776939562223461,0.4182989321189528
unconditional_protection,endogenous,51,0.9888179364396973,0.05485399561938807,0.41829117738327537
unconditional_protection,endogenous,52,0.9888299497396049,0.05208617246212519,0.41826453489251386
unconditional_protection,endogenous,53,0.988839548831474,0.04925062873539796,0.418236550786943
unconditional_protection,endogenous,54,0.9888910200482913,0.04681080037187088,0.41822852853456843
unconditional_protection,endogenous,55,0.9889256090817419,0.0447169802208977,0.4182181911739976
unconditional_protection,endogenous,56,0.9889368408417488,0.04236505220562687,0.4181963681093309
unconditional_protection,endogenous,57,0.9889892636398703,0.04025447256260204,0.4181929405932904
unconditional_protection,endogenous,58,0.9890240466239785,0.03837894788790476,0.418186006555647
unconditional_protection,endogenous,59,0.989020379284942,0.03595253478889097,0.4181575020255151
unconditional_protection,endogenous,60,0.9890183682054123,0.03391730169885569,0.41813462367198617
unconditional_protection,endogenous,61,0.9890758020332914,0.03264356304655004,0.41814296709128546
unconditional_protection,endogenous,62,0.9890725382268657,0.030914980758635097,0.41812276078846045
unconditional_protection,endogenous,63,0.9891034739182968,0.02976705830638163,0.4181224362590418
unconditional_protection,endogenous,64,0.9891236810148941,0.02821354979967351,0.4181134439969984
unconditional_protection,endogenous,65,0.9891489871173202,0.026774062216443604,0.4181079007196257
unconditional_protection,endogenous,66,0.9891532840266665,0.025654763665178087,0.41809744532433346
unconditional_protection,endogenous,67,0.9891310616295069,0.02418141897840406,0.41807255469978916
unconditional_protection,endogenous,68,0.9891485717801927,0.023004062760658094,0.4180667135864713
unconditional_protection,endogenous,69,0.9891597423167711,0.022170790629835097,0.4180623019191204
unconditional_protection,endogenous,70,0.9892080972788463,0.021182313117036507,0.41807098528802134
unconditional_protection,endogenous,71,0.9892139076947096,0.020172353331584916,0.4180624094528974
unconditional_protection,endogenous,72,0.9892266621867197,0.019264904802097426,0.41805764639122306
unconditional_protection,endogenous,73,0.9892467760868485,0.01840833286049139,0.41805644191141755
unconditional_protection,endogenous,74,0.9892248383185354,0.017413906662886863,0.41803674402150015
unconditional_protection,endogenous,75,0.9892198229277123,0.016436757936233337,0.4180241679844293
unconditional_protection,endogenous,76,0.9892234158535003,0.01572138775419525,0.41801805133893033
unconditional_protection,endogenous,77,0.98924032883483,0.014995293915118594,0.41801697234724194
unconditional_protection,endogenous,78,0.9892249519384347,0.014372789859479875,0.4180041290602505
unconditional_protection,endogenous,79,0.9892393646421912,0.014051580484588728,0.4180064963039334
unconditional_protection,endogenous,80,0.9892805818405591,0.013282478952981947,0.41801498635192286
unconditional_protection,endogenous,81,0.9892795781578622,0.012457895417293885,0.41800584713648603
unconditional_protection,endogenous,82,0.9892983389543573,0.012011269421801616,0.4180087090637845
unconditional_protection,endogenous,83,0.9893038056834484,0.011825139298710334,0.4180090691473355
unconditional_protection,endogenous,84,0.9893099529999213,0.011350454601271065,0.4180063789177205
unconditional_protection,endogenous,85,0.9892869556046101,0.011300526511771549,0.4179962979206671
unconditional_protection,endogenous,86,0.9892784917951533,0.010670465983660705,0.41798609305886714
unconditional_protection,endogenous,87,0.9893138035188921,0.010377556632860026,0.41799746935780274
unconditional_protection,endogenous,88,0.9893173929585705,0.010263467936540536,0.4179977211975711
unconditional_protection,endogenous,89,0.9893114732609901,0.009805448391131146,0.41799043715655676
unconditional_protection,endogenous,90,0.9893323014454806,0.009463338808298591,0.41799510023593756
unconditional_protection,endogenous,91,0.9893345278830046,0.009151668209357344,0.4179928230439734
unconditional_protection,endogenous,92,0.9893302241700358,0.009213405722134154,0.41799166919234465
unconditional_protection,endogenous,93,0.9893261843612273,0.009018299348375489,0.41798782851237953
unconditional_protection,endogenous,94,0.9893116329502093,0.008968549869058755,0.4179812667313733
unconditional_protection,endogenous,95,0.9893163310451527,0.009079455072305849,0.41798449164560225
unconditional_protection,endogenous,96,0.9893367318451816,0.008611834311420275,0.417988051044207
unconditional_protection,endogenous,97,0.9893524953491956,0.00826143815019111,0.41799064981749096
unconditional_protection,endogenous,98,0.9893496037173896,0.007979359897355646,0.41798648094535246
unconditional_protection,endogenous,99,0.9893398481582735,0.00824775325010212,0.4179853749337568
unconditional_protection,endogenous,100,0.9893591446165945,0.00818744903976658,0.41799277401143065
unconditional_protection,endogenous,101,0.98933584082273,0.008195419117816332,0.4179831775529679
unconditional_protection,endogenous,102,0.9893492097224965,0.007915886861257002,0.41798574885348855
unconditional_protection,endogenous,103,0.9893490771772582,0.0080783490335287,0.41798739707861404
unconditional_protection,endogenous,104,0.989322273615486,0.007814092152339292,0.4179733998465304
unconditional_protection,endogenous,105,0.9893394059796378,0.007842656993490302,0.4179808599684712
unconditional_protection,endogenous,106,0.9893077949071547,0.008001022385220826,0.4179695880217846
unconditional_protection,endogenous,107,0.989341163413752,0.008178877437628533,0.41798516463340324
unconditional_protection,endogenous,108,0.9893399213015124,0.00812854969607826,0.4179840228215052
unconditional_protection,endogenous,109,0.9893225675988635,0.007850968868911568,0.41797393171255764
unconditional_protection,endogenous,110,0.9893406018991097,0.007790904298765691,0.41798076477799295
unconditional_protection,endogenous,111,0.9893366019106246,0.007891495354718427,0.4179802748667835
unconditional_protection,endogenous,112,0.9893152116044602,0.00779945579974647,0.4179704865509646
unconditional_protection,endogenous,113,0.9893189002689772,0.007709466923063727,0.4179709570594508
unconditional_protection,endogenous,114,0.9893292902749217,0.007873115802704852,0.4179770677835671
unconditional_protection,endogenous,115,0.9893313604690926,0.007540087216319429,0.41797436033950225
unconditional_protection,endogenous,116,0.9893547700837413,0.007766891584569405,0.417986401517354
unconditional_protection,endogenous,117,0.9893214162115038,0.007621297065724068,0.41797073704044896
unconditional_protection,endogenous,118,0.9893253677922357,0.007220480968458024,0.41796808650599615
unconditional_protection,endogenous,119,0.9893352302341988,0.007124861929340897,0.4179713454616137
unconditional_protection,endogenous,120,0.9893749155398648,0.007457833281084015,0.4179914887916635
unconditional_protection,fixed,0,0.3,0.62,0.56072
unconditional_protection,fixed,1,0.3308107027643102,0.62,0.5546318051337723
unconditional_protection,fixed,2,0.3619114281987924,0.62,0.5484863017879186
unconditional_protection,fixed,3,0.3931138163929358,0.62,0.5423207098807559
unconditional_protection,fixed,4,0.4263399035206617,0.62,0.5357552350643172
unconditional_protection,fixed,5,0.46014414183420627,0.62,0.5290755175735609
unconditional_protection,fixed,6,0.4935603732463001,0.62,0.5224724702465311
unconditional_protection,fixed,7,0.527249509418231,0.62,0.5158154969389576
unconditional_protection,fixed,8,0.560168969003983,0.62,0.509310611724813
unconditional_protection,fixed,9,0.590885766111201,0.62,0.5032409726164266
unconditional_protection,fixed,10,0.6224888367633422,0.62,0.4969962058555636
unconditional_protection,fixed,11,0.6506058486366832,0.62,0.4914402843093914
unconditional_protection,fixed,12,0.6767236711284703,0.62,0.4862794025850143
unconditional_protection,fixed,13,0.7026146434339833,0.62,0.4811633464574449
unconditional_protection,fixed,14,0.7256642821508241,0.62,0.47660873784699714
unconditional_protection,fixed,15,0.7480623057974929,0.62,0.4721828883744154
unconditional_protection,fixed,16,0.7694367708668324,0.62,0.46795929407671394
unconditional_protection,fixed,17,0.7881675642715286,0.62,0.46425808929994594
unconditional_protection,fixed,18,0.8054356095186533,0.62,0.4608459235591141
unconditional_protection,fixed,19,0.8208458542106203,0.62,0.4578008592079814
unconditional_protection,fixed,20,0.8352821057779535,0.62,0.4549482558982764
unconditional_protection,fixed,21,0.8482298759021002,0.62,0.452389776521745
unconditional_protection,fixed,22,0.8600826959353518,0.62,0.4500476592831745
unconditional_protection,fixed,23,0.8703667383690407,0.62,0.4480155324982776
unconditional_protection,fixed,24,0.8799490313304131,0.62,0.44612207140911037
unconditional_protection,fixed,25,0.8880640189251974,0.62,0.44451854986038103
unconditional_protection,fixed,26,0.8954023024649809,0.62,0.4430685050329198
unconditional_protection,fixed,27,0.9020657856979045,0.62,0.44175180074609405
unconditional_protection,fixed,28,0.9086197495221842,0.62,0.44045673749441644
unconditional_protection,fixed,29,0.9140503116911762,0.62,0.4393836584098236
unconditional_protection,fixed,30,0.9188024891877671,0.62,0.4384446281364972
unconditional_protection,fixed,31,0.9230189784650625,0.62,0.43761144985530365
unconditional_protection,fixed,32,0.9264075064392925,0.62,0.4369418767275958
unconditional_protection,fixed,33,0.9296697296653009,0.62,0.4362972614181365
unconditional_protection,fixed,34,0.9327008027525133,0.62,0.43569832137610337
unconditional_protection,fixed,35,0.9351675651224378,0.62,0.4352108891318063
unconditional_protection,fixed,36,0.9373305137241872,0.62,0.4347834904881006
unconditional_protection,fixed,37,0.9391294852356403,0.62,0.43442801371743744
unconditional_protection,fixed,38,0.9412944403483081,0.62,0.4340002185871743
unconditional_protection,fixed,39,0.9428239897353725,0.62,0.4336979796282904
unconditional_protection,fixed,40,0.9440516074485716,0.62,0.4334554023681622
unconditional_protection,fixed,41,0.9454393413050541,0.62,0.4331811861581213
unconditional_protection,fixed,42,0.9464446732512413,0.62,0.43298253256555475
unconditional_protection,fixed,43,0.9472371754586005,0.62,0.43282593412938053
unconditional_protection,fixed,44,0.9482020008469576,0.62,0.43263528463264117
unconditional_protection,fixed,45,0.9489835911907138,0.62,0.43248084238071494
unconditional_protection,fixed,46,0.9497199860458426,0.62,0.4323353307573415
unconditional_protection,fixed,47,0.9502386738956715,0.62,0.43223283803821533
unconditional_protection,fixed,48,0.9508293390196266,0.62,0.43211612260972176
unconditional_protection,fixed,49,0.9512175358890196,0.62,0.4320394149083297
unconditional_protection,fixed,50,0.9514472729779282,0.62,0.4319940188595614
unconditional_protection,fixed,51,0.9516416401059623,0.62,0.4319556119150618
unconditional_protection,fixed,52,0.9521405487377945,0.62,0.4318570275694118
unconditional_protection,fixed,53,0.9523829064990522,0.62,0.43180913767578727
unconditional_protection,fixed,54,0.9526386643268009,0.62,0.43175859992902416
unconditional_protection,fixed,55,0.952887883123899,0.62,0.4317093542947175
unconditional_protection,fixed,56,0.9528979951918728,0.62,0.43170735615008593
unconditional_protection,fixed,57,0.9528858818065858,0.62,0.43170974975501863
unconditional_protection,fixed,58,0.9530174758764943,0.62,0.4316837467668047
unconditional_protection,fixed,59,0.9528714044293006,0.62,0.43171261048477017
unconditional_protection,fixed,60,0.953012111235925,0.62,0.4316848068197812
unconditional_protection,fixed,61,0.9531550831313804,0.62,0.43165655557323923
unconditional_protection,fixed,62,0.953190060112986,0.62,0.43164964412167395
unconditional_protection,fixed,63,0.953471022195133,0.62,0.4315941260142417
unconditional_protection,fixed,64,0.9536191500506981,0.62,0.43156485594998206
unconditional_protection,fixed,65,0.9536183824309615,0.62,0.431565007631642
unconditional_protection,fixed,66,0.9535975606172838,0.62,0.4315691220220247
unconditional_protection,fixed,67,0.9534537865313816,0.62,0.43159753178139904
unconditional_protection,fixed,68,0.9536983708130914,0.62,0.43154920192733315
unconditional_protection,fixed,69,0.9537374254065112,0.62,0.4315414847396734
unconditional_protection,fixed,70,0.9538012591561138,0.62,0.4315288711907519
unconditional_protection,fixed,71,0.9536186165148344,0.62,0.4315649613766687
unconditional_protection,fixed,72,0.9536317249046944,0.62,0.4315623711588324
unconditional_protection,fixed,73,0.9536658164767451,0.62,0.43155563466419516
unconditional_protection,fixed,74,0.9536266493579485,0.62,0.43156337408686934
unconditional_protection,fixed,75,0.9535184945468888,0.62,0.4315847454775348
unconditional_protection,fixed,76,0.9534488246216278,0.62,0.43159851225476636
unconditional_protection,fixed,77,0.9536561231661079,0.62,0.43155755006237706
unconditional_protection,fixed,78,0.9537395209665026,0.62,0.4315410706570191
unconditional_protection,fixed,79,0.9539515415124549,0.62,0.4314991753971389
unconditional_protection,fixed,80,0.9538860630432389,0.62,0.431512113942656
unconditional_protection,fixed,81,0.9538927409886248,0.62,0.4315107943806477
unconditional_protection,fixed,82,0.9538476136276806,0.62,0.4315197115471703
unconditional_protection,fixed,83,0.9539977906511516,0.62,0.4314900365673324
unconditional_protection,fixed,84,0.9539099748478881,0.62,0.4315073889700573
unconditional_protection,fixed,85,0.9539760474363337,0.62,0.43149433302658047
unconditional_protection,fixed,86,0.9536769098896427,0.62,0.4315534426058066
unconditional_protection,fixed,87,0.9535815637168013,0.62,0.4315722830095601
unconditional_protection,fixed,88,0.9537706492457159,0.62,0.43153491970904656
unconditional_protection,fixed,89,0.953689964561003,0.62,0.4315508630027458
unconditional_protection,fixed,90,0.9535422904620819,0.62,0.4315800434046926
unconditional_protection,fixed,91,0.9534143818591356,0.62,0.4316053181446348
unconditional_protection,fixed,92,0.953360844777074,0.62,0.43161589707205017
unconditional_protection,fixed,93,0.9532967759367802,0.62,0.4316285570748922
unconditional_protection,fixed,94,0.9534237989881168,0.62,0.43160345731994815
unconditional_protection,fixed,95,0.9534122707652624,0.62,0.43160573529678414
unconditional_protection,fixed,96,0.9532243858283143,0.62,0.4316428613603251
unconditional_protection,fixed,97,0.9531835004178735,0.62,0.43165094031742823
unconditional_protection,fixed,98,0.9531158006635119,0.62,0.43166431778889003
unconditional_protection,fixed,99,0.9531545560687179,0.62,0.43165665972082135
unconditional_protection,fixed,100,0.9533438134545116,0.62,0.4316192624613885
unconditional_protection,fixed,101,0.9535582780931648,0.62,0.4315768842487906
unconditional_protection,fixed,102,0.9534981407784291,0.62,0.4315887673821824
unconditional_protection,fixed,103,0.9534298371449594,0.62,0.431602264180156
unconditional_protection,fixed,104,0.9533988380680047,0.62,0.43160838959776227
unconditional_protection,fixed,105,0.9532336348807099,0.62,0.43164103374757173
unconditional_protection,fixed,106,0.9533461048933198,0.62,0.43161880967308003
unconditional_protection,fixed,107,0.9534293933245342,0.62,0.43160235187907203
unconditional_protection,fixed,108,0.953382633032158,0.62,0.4316115917128456
unconditional_protection,fixed,109,0.9534414970515369,0.62,0.4315999601826163
unconditional_protection,fixed,110,0.9532633851989611,0.62,0.43163515508468525
unconditional_protection,fixed,111,0.9532093211398686,0.62,0.431645838142762
unconditional_protection,fixed,112,0.9532806558447661,0.62,0.43163174240507424
unconditional_protection,fixed,113,0.9534813129878615,0.62,0.43159209255359854
unconditional_protection,fixed,114,0.9534577431742634,0.62,0.43159674994876557
unconditional_protection,fixed,115,0.9536199453973158,0.62,0.4315646987894904
unconditional_protection,fixed,116,0.953488024197076,0.62,0.4315907664186578
unconditional_protection,fixed,117,0.9534208749860237,0.62,0.43160403510276174
unconditional_protection,fixed,118,0.9537038363829075,0.62,0.4315481219307375
unconditional_protection,fixed,119,0.9535048674680414,0.62,0.431587438188315
unconditional_protection,fixed,120,0.9536190483750216,0.62,0.4315648760410957
